id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss,id_municipio_6,id_municipio_tse,id_municipio_rf,id_municipio_bcb,nome,capital_uf,id_comarca,id_regiao_saude,nome_regiao_saude,id_regiao_imediata,nome_regiao_imediata,id_regiao_intermediaria,nome_regiao_intermediaria,id_microrregiao,nome_microrregiao,id_mesorregiao,nome_mesorregiao,id_regiao_metropolitana,nome_regiao_metropolitana,ddd,id_uf,sigla_uf.x,nome_uf,nome_regiao,amazonia_legal,centroide,sigla_uf.y,sigla_uf_nome,id_municipio_nome,populacao,pib_per_capita
2407005,2013,56978,2101,54877,1560,1391,13620,38306,240700,17396,1739,4776,Luís Gomes,0,2407005,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.4026420106938 -6.37342178464285),RN,Rio Grande do Norte,Luís Gomes,10042,5.67396932881896
2412104,2013,44404,4436,39968,5014,1347,10663,22944,241210,18392,1839,36555,São João do Sabugi,0,2412104,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24011,Seridó Ocidental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.1885498640257 -6.69042015673735),RN,Rio Grande do Norte,São João do Sabugi,6174,7.192095885973437
2414753,2013,24455,1328,23127,1305,556,4438,16829,241475,16187,438,56463,Venha-Ver,0,2412500,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.5267573257354 -6.32075021401316),RN,Rio Grande do Norte,Venha-Ver,4050,6.038271604938272
2404705,2013,112535,12321,100214,16931,6616,23443,53224,240470,16918,1691,30915,Ipanguaçu,0,2404705,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8026382056509 -5.5381615544829),RN,Rio Grande do Norte,Ipanguaçu,14814,7.5965303091670044
2400307,2013,65569,3201,62368,3671,2171,13755,42771,240030,16055,1605,11855,Afonso Bezerra,0,2400307,24003,3ª Região de Saúde - João Câmara,240011,Açu,2403,Mossoró,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.5999474907858 -5.47140797385899),RN,Rio Grande do Norte,Afonso Bezerra,11191,5.859083191850594
2403301,2013,31374,1364,30010,1563,872,6145,21430,240330,16659,1665,39246,Encanto,0,2409407,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.3064143878438 -6.13413095153106),RN,Rio Grande do Norte,Encanto,5515,5.688848594741613
2405702,2013,110555,9806,100749,6549,16097,33793,44310,240570,17116,1711,10124,Jardim do Seridó,0,2405702,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8062394275623 -6.58772094770171),RN,Rio Grande do Norte,Jardim do Seridó,12526,8.826041832987386
2409902,2013,369347,21813,347534,23179,189863,68074,66418,240990,17973,1797,16207,Pendências,0,2409902,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.6240145188251 -5.29291143576791),RN,Rio Grande do Norte,Pendências,14402,25.64553534231357
2414407,2013,310227,46222,264005,74977,7983,59750,121295,241440,18856,1885,39583,Touros,0,2414407,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24016,Litoral Nordeste,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.6205454966238 -5.27688111147454),RN,Rio Grande do Norte,Touros,32942,9.417369922894785
2405405,2013,31836,1390,30446,1871,927,5326,22322,240540,17051,1705,27485,Japi,0,2411205,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.8990121111891 -6.43283430229285),RN,Rio Grande do Norte,Japi,5490,5.798907103825137
2406809,2013,31074,1353,29721,1297,3051,5442,19931,240680,17353,1735,37482,Lajes Pintadas,0,2411205,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.1339829821796 -6.14802205264728),RN,Rio Grande do Norte,Lajes Pintadas,4784,6.495401337792642
2407401,2013,56771,2688,54083,1153,2272,19582,31076,240740,17477,1747,10784,Martins,0,2407401,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.9059226082321 -6.08016382811641),RN,Rio Grande do Norte,Martins,8615,6.589785258270458
2407906,2013,17856,626,17230,619,806,3103,12703,240790,17574,1757,21890,Monte das Gameleiras,0,2412302,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.8089801225388 -6.42985612428079),RN,Rio Grande do Norte,Monte das Gameleiras,2261,7.897390535161433
2408508,2013,35116,2473,32643,2590,2281,7936,19836,240850,17698,1769,27306,Ouro Branco,0,2405702,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.9210479593535 -6.68375521703794),RN,Rio Grande do Norte,Ouro Branco,4860,7.225514403292181
2413201,2013,72925,16340,56586,30779,945,5548,19313,241320,18619,1861,7962,Senador Georgino Avelino,0,2401206,24001,1ª Região de Saúde - São José de Mipibu,240001,Natal,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.1216311213547 -6.15793469687669),RN,Rio Grande do Norte,Senador Georgino Avelino,4215,17.301304863582445
2401453,2013,579020,94591,484430,85003,190448,109992,98987,240145,30031,3003,41344,Baraúna,0,2401453,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.6182832765763 -5.09273902450852),RN,Rio Grande do Norte,Baraúna,26347,21.976695638972178
2411429,2013,30715,2893,27822,3325,6723,4903,12871,241142,18252,1825,32274,Santana do Seridó,0,2408904,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.7651132914722 -6.7322364739549),RN,Rio Grande do Norte,Santana do Seridó,2647,11.603702304495656
2400505,2013,92574,4399,88175,3280,2144,32215,50536,240050,16098,1609,16805,Alexandria,0,2400505,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.98923967203 -6.36442249943134),RN,Rio Grande do Norte,Alexandria,13878,6.6705577172503245
2410108,2013,82757,4216,78541,4813,4032,15422,54274,241010,18015,1801,21357,Poço Branco,0,2410108,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24013,Baixa Verde,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.694373581884 -5.57136593938859),RN,Rio Grande do Norte,Poço Branco,14845,5.57473896934995
2411106,2013,23985,852,23133,889,764,4248,17232,241110,18198,1819,18281,Ruy Barbosa,0,2412906,24005,5ª Região de Saúde - Santa Cruz,240006,São Paulo do Potengi,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.9405237123008 -5.85679389244351),RN,Rio Grande do Norte,Ruy Barbosa,3689,6.501761995120629
2411205,2013,342496,25380,317115,6436,18780,158133,133767,241120,18236,1823,1009,Santa Cruz,0,2411205,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.0064779344531 -6.24823452752104),RN,Rio Grande do Norte,Santa Cruz,38142,8.97949766661423
2411403,2013,99175,10057,89117,6891,4629,23824,53773,241140,18279,1827,6798,Santana do Matos,0,2411403,24004,4ª Região de Saúde - Caicó,240011,Açu,2403,Mossoró,24010,Serra de Santana,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.6347300370021 -5.90383665419451),RN,Rio Grande do Norte,Santana do Matos,13688,7.245397428404442
2406304,2013,44019,3014,41005,4512,1429,6514,28551,240630,17256,1725,10698,Lagoa de Pedras,0,2411502,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.4506079679705 -6.19242621758201),RN,Rio Grande do Norte,Lagoa de Pedras,7372,5.971106890938687
2408003,2013,6151752,604301,5547450,141403,1965780,2411941,1028326,240800,17590,1759,26314,Mossoró,0,2408003,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.3255089008975 -5.17582092977515),RN,Rio Grande do Norte,Mossoró,280314,21.94593206190201
2403509,2013,52162,1922,50240,1963,1559,9790,36928,240350,16691,1669,4374,Espírito Santo,0,2404200,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.3044725694017 -6.30554906947961),RN,Rio Grande do Norte,Espírito Santo,10753,4.850925323165629
2401602,2013,34670,2227,32443,3361,853,5713,22516,240160,16314,1631,24804,Bento Fernandes,0,2405801,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24013,Baixa Verde,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.8118972544705 -5.67592838849087),RN,Rio Grande do Norte,Bento Fernandes,5385,6.438254410399257
2402402,2013,64566,4743,59823,1852,10422,17152,30397,240240,16470,1647,5108,Carnaúba dos Dantas,0,2400109,24004,4ª Região de Saúde - Caicó,240008,Currais Novos,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.5484663063307 -6.55331285428657),RN,Rio Grande do Norte,Carnaúba dos Dantas,7896,8.177051671732523
2408805,2013,196674,11740,184934,1964,142814,14103,26052,240880,17752,1775,7845,Parazinho,0,2405801,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24013,Baixa Verde,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.953313653923 -5.29054190184736),RN,Rio Grande do Norte,Parazinho,5139,38.27086981903094
2409803,2013,90164,5692,84472,7977,3715,16628,56152,240980,17957,1795,29445,Pedro Velho,0,2409803,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2245695175146 -6.46517228889666),RN,Rio Grande do Norte,Pedro Velho,14729,6.121528956480413
2411700,2013,26135,815,25320,674,999,4175,19472,241170,18333,1833,27382,São Bento do Trairí,0,2411205,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.0486405409082 -6.38307935483547),RN,Rio Grande do Norte,São Bento do Trairí,4205,6.215219976218787
2400208,2013,818416,51888,766528,16403,268381,283376,198368,240020,16039,1603,33709,Açu,0,2400208,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.0141111389035 -5.52660556175458),RN,Rio Grande do Norte,Açu,56354,14.522766795613444
2410207,2013,46087,1547,44540,1185,4945,9108,29302,241020,18031,1803,39349,Portalegre,0,2410207,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.0149198362349 -6.03283031385486),RN,Rio Grande do Norte,Portalegre,7708,5.979112610275039
2410900,2013,49977,2335,47642,1481,3261,12233,30666,241090,18155,1815,11989,Riachuelo,0,2412609,24003,3ª Região de Saúde - João Câmara,240006,São Paulo do Potengi,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.84959081479 -5.79843972144509),RN,Rio Grande do Norte,Riachuelo,7640,6.541492146596859
2413706,2013,31075,1335,29740,1577,1115,5064,21984,241370,18716,1871,34210,Sítio Novo,0,2414001,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.9272621648074 -6.08797857889936),RN,Rio Grande do Norte,Sítio Novo,5333,5.826926682917683
2400703,2013,453270,28458,424811,12965,250722,97866,63258,240070,16136,1613,21168,Alto do Rodrigues,0,2409902,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.7234755922725 -5.36232858163035),RN,Rio Grande do Norte,Alto do Rodrigues,13440,33.72544642857143
2407104,2013,1389129,252488,1136641,16924,456926,390166,272624,240710,17418,1741,28446,Macaíba,0,2407104,24007,7ª Região de Saúde - Metropolitana,240001,Natal,2401,Natal,24017,Macaíba,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.4284517341996 -5.92662591237709),RN,Rio Grande do Norte,Macaíba,75548,18.38736961931487
2407203,2013,961749,41160,920588,27663,541198,237231,114497,240720,17434,1743,7515,Macau,0,2407203,24003,3ª Região de Saúde - João Câmara,240011,Açu,2403,Mossoró,24008,Macau,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.5251242654234 -5.19449259429225),RN,Rio Grande do Norte,Macau,30749,31.277407395362452
2413300,2013,31080,886,30195,742,1027,6147,22278,241330,18635,1863,24718,Serra de São Bento,0,2412302,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.718817481649 -6.42873669799907),RN,Rio Grande do Norte,Serra de São Bento,5896,5.271370420624152
2403707,2013,120935,3215,117721,2430,63527,25704,26060,240370,16730,1673,8057,Felipe Guerra,0,2401008,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24002,Chapada do Apodi,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.655865200969 -5.53979553167916),RN,Rio Grande do Norte,Felipe Guerra,5973,20.24694458396116
2407500,2013,81277,5937,75340,6542,4174,20855,43768,240750,17493,1749,37451,Maxaranguape,0,2403608,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24016,Litoral Nordeste,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.3549144425068 -5.4516864043191),RN,Rio Grande do Norte,Maxaranguape,11419,7.117698572554515
2409605,2013,19116,1181,17935,1413,535,3052,12935,240960,17914,1791,24945,Pedra Preta,0,2406700,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.0795092995701 -5.52451477607739),RN,Rio Grande do Norte,Pedra Preta,2607,7.332566168009206
2410801,2013,26933,1385,25548,1652,619,5140,18138,241080,18139,1813,34162,Riacho de Santana,0,2409407,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.3361676814811 -6.27706031822968),RN,Rio Grande do Norte,Riacho de Santana,4280,6.292757009345794
2413003,2013,42956,3569,39386,3318,3271,8289,24507,241300,18570,1857,1391,São Vicente,0,2403806,24004,4ª Região de Saúde - Caicó,240008,Currais Novos,2402,Caicó,24010,Serra de Santana,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.6599045311794 -6.2077203764207),RN,Rio Grande do Norte,São Vicente,6328,6.788242730720607
2413805,2013,19318,995,18323,858,1134,4171,12160,241380,18732,1873,18827,Taboleiro Grande,0,2410207,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.0512866235704 -5.93583052271556),RN,Rio Grande do Norte,Taboleiro Grande,2468,7.827390599675851
2414209,2013,223628,27449,196179,33508,21085,89358,52228,241420,18813,1881,29720,Tibau do Sul,0,2404200,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.1002429570201 -6.24172383430336),RN,Rio Grande do Norte,Tibau do Sul,12708,17.597418948693736
2414902,2013,12021,361,11660,303,424,2504,8430,241490,18970,1897,25157,Viçosa,0,2410207,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.9550765920297 -5.98703796924407),RN,Rio Grande do Norte,Viçosa,1696,7.087853773584905
2405108,2013,44740,2186,42554,1518,3068,9526,28443,240510,16993,1699,36641,Jandaíra,0,2405801,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24013,Baixa Verde,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.1429586014986 -5.35412121433104),RN,Rio Grande do Norte,Jandaíra,7086,6.313858312164832
2405504,2013,20292,1066,19226,1395,535,3239,14058,240550,17078,1707,6956,Jardim de Angicos,0,2405801,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.9867944931182 -5.61381468705053),RN,Rio Grande do Norte,Jardim de Angicos,2676,7.582959641255606
2410405,2013,65568,6665,58903,10081,2276,10732,35814,241040,18074,1807,4666,Pureza,0,2402600,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24016,Litoral Nordeste,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.5821880353274 -5.40724142435238),RN,Rio Grande do Norte,Pureza,9081,7.220350181698051
2413359,2013,119733,11192,108542,11099,29872,21195,46376,241335,16020,1927,44255,Serra do Mel,0,2408003,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.0249620574352 -5.17217685646753),RN,Rio Grande do Norte,Serra do Mel,11159,10.72972488574245
2414308,2013,21011,1722,19288,2272,845,4393,11779,241430,18830,1883,34241,Timbaúba dos Batistas,0,2402006,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24011,Seridó Ocidental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.2472268040075 -6.47774628597516),RN,Rio Grande do Norte,Timbaúba dos Batistas,2398,8.761884904086738
2408607,2013,26033,1132,24902,1220,710,4997,17975,240860,17710,1771,2352,Paraná,0,2407005,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.2842058470542 -6.45091886690123),RN,Rio Grande do Norte,Paraná,4165,6.250420168067227
2409704,2013,42118,1797,40321,1771,1345,8433,28772,240970,17930,1793,11824,Pedro Avelino,0,2409704,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.3316012672998 -5.47493775548989),RN,Rio Grande do Norte,Pedro Avelino,7186,5.861118842193154
2414001,2013,107650,9261,98389,6890,8633,26790,56076,241400,18775,1877,23214,Tangará,0,2414001,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.8332059218485 -6.21248891759296),RN,Rio Grande do Norte,Tangará,15175,7.0939044481054365
2414506,2013,95541,7092,88449,2186,4956,39842,41465,241450,18872,1887,3313,Umarizal,0,2414506,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.8325765612626 -5.99188288628407),RN,Rio Grande do Norte,Umarizal,10893,8.770862021481685
2401701,2013,61214,3379,57834,2196,2213,17427,35999,240170,16330,1633,3746,Bom Jesus,0,2407104,24005,5ª Região de Saúde - Santa Cruz,240001,Natal,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.5907945182619 -6.00081552385752),RN,Rio Grande do Norte,Bom Jesus,9965,6.142900150526844
2403400,2013,46063,3468,42594,3001,5618,10806,23170,240340,16675,1667,26479,Equador,0,2408904,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.6660871107788 -6.88190941785597),RN,Rio Grande do Norte,Equador,6054,7.608688470432772
2408409,2013,30728,1347,29381,1371,3819,5965,18226,240840,17671,1767,39143,Olho-d'Água do Borges,0,2414506,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.7101246327529 -5.97897912070852),RN,Rio Grande do Norte,Olho-d'Água do Borges,4391,6.997950352994762
2412807,2013,58737,5198,53539,8192,3079,11266,31002,241280,18538,1853,36768,São Rafael,0,2412807,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8785291160265 -5.8373768304288),RN,Rio Grande do Norte,São Rafael,8351,7.033528918692372
2401404,2013,116256,20273,95982,36026,4592,18900,36465,240140,16276,1627,19060,Baía Formosa,0,2402204,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.0451537508468 -6.43529240283994),RN,Rio Grande do Norte,Baía Formosa,9048,12.848806366047745
2401800,2013,116289,12438,103850,14033,11712,31845,46260,240180,16357,1635,31165,Brejinho,0,2407807,24001,1ª Região de Saúde - São José de Mipibu,240001,Natal,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.3835387919775 -6.21812449883743),RN,Rio Grande do Norte,Brejinho,12286,9.465163600846491
2402907,2013,30935,1128,29807,880,847,6308,21772,240290,16578,1657,30513,Coronel João Pessoa,0,2412500,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.4228219199951 -6.25542479189605),RN,Rio Grande do Norte,Coronel João Pessoa,4946,6.254549130610594
2404200,2013,233762,20602,213161,19126,11941,79761,102333,240420,16810,1681,6200,Goianinha,0,2404200,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2138905480107 -6.28783722710246),RN,Rio Grande do Norte,Goianinha,24476,9.550661872855041
2405009,2013,53300,4047,49253,1072,6404,10240,31538,240500,16977,1697,18841,Jaçanã,0,2411205,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.2143393087453 -6.41105672319484),RN,Rio Grande do Norte,Jaçanã,8573,6.217193514522338
2407252,2013,22361,1052,21309,1039,473,4453,15344,240725,16160,420,56377,Major Sales,0,2407005,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.3176853051956 -6.40507522660883),RN,Rio Grande do Norte,Major Sales,3805,5.876741130091984
2405801,2013,479389,63549,415840,12771,104180,177237,121653,240580,17132,1713,39394,João Câmara,0,2405801,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24013,Baixa Verde,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.8739834200468 -5.47539835843996),RN,Rio Grande do Norte,João Câmara,34057,14.076078339254778
2406106,2013,132980,11225,121755,9704,7791,34857,69402,240610,17191,1719,22954,Jucurutu,0,2406106,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.0213595744486 -6.05798036890125),RN,Rio Grande do Norte,Jucurutu,18366,7.240553196123272
